Vectors,Accent
"[-2.6562875e+02  8.8580154e+01 -9.4978399e+00  4.3339813e+01
  1.8670698e+01  1.1253123e+01 -6.2549353e+00  6.7455802e+00
 -4.0202274e+00  9.2103786e+00 -9.5870056e+00  9.8892117e+00
 -3.2435369e+00  2.4259479e+00 -5.2548180e+00  9.6752586e+00
 -6.4515862e+00  4.3232336e+00 -3.7690623e+00  7.4167500e+00
 -5.1034756e+00  3.3208103e+00 -3.4578114e+00  5.6576002e-01
 -2.1468661e+00 -8.4908873e-01 -1.0196686e+00 -3.5785574e-01
 -3.0085170e+00  7.4005955e-01 -4.9509051e-01 -6.7823416e-01
  4.0293735e-01  2.8910694e-01  1.2842652e+00  4.9038035e-01
  2.3057514e-01  7.4884969e-01  9.0212363e-01  4.0711394e-01]",Italian
"[-2.9150269e+02  7.6513809e+01 -3.4338524e+01  2.4237082e+01
  5.4279795e+00  4.3508744e+00 -2.2862989e+01  1.1272209e+01
 -7.8786325e+00  3.3022635e+00 -1.0325503e+01  1.0216474e+01
 -6.4754848e+00  1.0085955e+00  7.0608692e+00  1.3727463e+00
 -4.2424121e+00  1.0059856e+01 -5.8040905e+00  3.6716762e+00
 -4.0121765e+00 -9.9162981e-02  4.2946035e-01 -4.4084859e-01
  3.1892049e-01  1.0022417e+00 -4.8864844e-01  4.1899446e-01
 -5.1755065e-01 -6.9889534e-01  6.7389858e-01 -1.0739681e+00
 -1.6453885e+00 -1.0028621e+00  3.8938710e-01 -2.0680523e+00
  3.1715465e-01 -2.9955545e-01  5.7568741e-01  6.6975349e-01]",Italian
"[-3.4153204e+02  1.2129148e+02 -3.7617256e+01  4.8307819e+01
  4.8576417e+00 -1.6468577e+00 -1.0605431e+01 -1.0299691e+01
  1.4675925e+00  6.9240208e+00 -1.5918531e+00 -3.8583434e+00
  6.9826517e+00 -4.7050638e+00 -5.7232351e+00 -7.4671811e-01
 -4.7121286e+00  8.2716234e-03 -1.7964762e+00 -4.2356172e+00
  1.3659123e+00 -2.1819322e+00  7.3423076e-01 -4.4963934e-02
 -9.7015023e-01  4.6126544e-01 -3.5646429e+00 -1.2015616e+00
 -1.0015357e-01 -7.2844344e-01 -4.4063729e-01 -3.5676301e-01
 -7.2419953e-01 -1.2446241e+00  1.4654009e+00  6.0737133e-01
  5.2547610e-01  2.5438135e+00 -8.7323964e-01  5.2648019e-02]",Italian
"[-3.30021790e+02  8.91502838e+01  2.59015369e+00  8.61378193e+00
 -1.06272535e+01  3.98816609e+00 -1.87077522e+01 -2.43251648e+01
 -9.61050892e+00 -9.27819633e+00 -1.57397757e+01 -1.81402767e+00
 -1.12682543e+01 -4.93401909e+00 -1.04309120e+01 -6.90593290e+00
 -1.24551287e+01 -4.67161703e+00 -1.18355761e+01  3.57125074e-01
 -1.22236757e+01 -7.83753157e+00 -6.45062637e+00 -5.50021887e+00
 -6.47994900e+00 -1.41871020e-01 -6.81687021e+00 -3.61692286e+00
 -4.68294907e+00 -4.92966366e+00 -2.74352765e+00 -5.15227365e+00
 -3.14415169e+00 -2.70538688e+00 -2.94155884e+00 -1.27810550e+00
 -2.05883312e+00 -1.19055025e-01  3.13494414e-01 -5.49918190e-02]",Italian
"[-3.7415985e+02  8.0412567e+01  1.6091091e+01  3.4738644e+01
  4.2586522e+00  1.1171932e+00 -2.1107346e+01  1.6831875e+01
 -2.4534933e+01 -6.5466207e-01 -4.0364270e+00 -2.5808907e-01
 -6.0465326e+00  4.4000664e+00  1.9648474e-01 -2.5320047e-01
 -1.8075067e+00  5.6727400e+00 -2.7628891e+00 -1.8161787e+00
  1.2828101e+00  1.2467010e+00 -5.6645312e+00  5.6472486e-01
 -6.8256176e-01 -2.1654572e+00 -1.9046118e+00 -1.1327946e+00
  2.0039241e+00  3.3713655e+00  2.7967095e+00  5.1869149e+00
  4.3570457e+00  3.4045126e+00  5.1599607e+00  3.4059284e+00
  2.7824440e+00  4.8546630e-01  1.4244496e+00  1.4921224e+00]",Italian
"[-3.4132074e+02  1.0858685e+02 -2.7441805e+01  1.4838020e+01
  1.1671161e+01 -1.0547614e+01 -2.2114861e+01 -5.6214271e+00
 -7.4766173e+00 -1.1991221e+01 -1.8944273e+01 -6.5825075e-01
 -9.1256571e+00 -7.7296896e+00 -5.3580985e+00 -6.2616701e+00
 -1.2377654e+01 -3.6500752e+00 -5.6479254e+00 -1.0880124e+01
 -3.5928824e+00 -6.0921855e+00 -5.8449931e+00 -2.3329365e+00
 -3.3913236e+00 -1.2527244e+00  8.7927878e-01  5.0200903e-01
  1.0654656e+00  4.0643069e-01  1.6826766e+00  2.0717098e-01
  1.8736131e+00  1.2165147e+00  2.5173411e+00  6.8562979e-01
  2.3513877e+00  3.4595504e+00  1.7427522e+00  7.5462961e-01]",Italian
"[-2.5507063e+02  1.1111207e+02  9.4880009e+00  4.3758652e+01
 -1.4026917e+01  2.2693724e+01 -7.6200366e+00 -1.3298470e+00
 -5.1140976e+00  2.2701025e+00 -9.5188534e-01 -9.6382910e-01
  1.7650163e+00  4.1475296e+00  2.1442704e+00  4.1019950e+00
 -4.6024241e-02  6.4011922e+00 -5.0975432e+00 -6.6238660e-01
 -4.9069339e-01 -3.2372243e+00 -4.9154365e-01 -2.9963627e+00
  3.8698292e-01 -1.7756855e+00  1.1672398e+00  1.7893398e+00
 -3.4519150e+00  1.0831558e+00 -4.9093294e-01 -1.4279740e+00
 -4.2908025e-01 -1.6667706e+00 -8.1631398e-01 -1.9360148e+00
 -2.2509925e-02  5.1195508e-01  2.0646459e-01  5.5342048e-01]",Italian
"[-3.1900159e+02  1.4713773e+02  2.3985514e+01  2.3116192e+01
  5.1942539e+00  1.0663771e+01 -5.1065707e+00  5.3395114e+00
 -2.5626807e+00  7.1310029e+00 -5.6168799e+00  4.4917035e+00
 -2.2037746e-01  7.0123057e+00  4.6664762e+00 -2.1420615e+00
  3.9470050e+00  6.1134367e+00 -7.3733848e-01  2.0793622e+00
  2.0415921e+00 -4.3067694e-01  1.8955088e+00 -2.1958607e-01
  1.6346511e+00  4.9078512e+00  4.7696047e+00  3.8685927e+00
  5.9360271e+00  3.7138515e+00  6.4103565e+00  3.3449645e+00
  5.4280257e+00  5.6617780e+00  7.1923189e+00  9.0634089e+00
  7.0917673e+00  4.4575548e+00  2.3966897e+00  1.4871408e+00]",Italian
"[-2.5297775e+02  8.1067551e+01  1.1509221e+01  6.5588364e+01
 -1.0809374e+01  1.9795748e+01 -1.4563825e+01 -6.9438493e-01
 -2.2861695e+00  8.9529314e+00 -9.1953335e+00  4.5600777e+00
 -7.1920223e+00  2.8465614e+00  2.4766369e+00  4.2338834e+00
 -2.9698453e+00 -5.8994908e-02 -1.6866891e+00 -7.5783062e-01
 -3.7082062e+00 -2.8017898e+00  6.3130206e-01 -1.8004377e+00
 -1.3236207e+00 -2.9476919e+00  1.0507478e+00  9.5172787e-01
 -5.2219671e-01  1.4902833e+00  1.7662154e+00  1.5186507e+00
  1.9914576e+00  2.9474435e+00  4.6138539e+00  3.3080325e+00
  5.5185227e+00  5.3612823e+00  7.2684908e+00  6.4783459e+00]",Italian
"[-3.0649194e+02  1.0684588e+02  1.4360199e+01  2.8239939e+01
  3.7051196e+00  1.6835253e+01 -1.1334882e+01  9.2652111e+00
 -4.6313062e+00  3.2242274e+00 -4.2061868e-01  3.6711295e+00
 -3.8028197e+00  6.0667791e+00 -5.0543457e-01  1.2294056e+00
 -3.1392983e-01  2.2591150e+00 -1.1715052e+00  1.8667524e+00
 -2.6328828e+00  7.4850839e-01 -1.6547130e+00 -9.1279469e-02
 -1.3407103e+00  8.3830380e-01 -1.1625097e+00  2.1480365e+00
  4.2837065e-01  1.2394478e+00  2.8304633e-01  9.5649922e-01
  9.8990965e-01 -5.3803098e-01 -5.3463203e-01 -2.1468549e+00
  2.1891761e-01 -1.0316979e+00 -1.7088082e+00 -7.1458942e-01]",Italian
"[-2.65482117e+02  1.05649086e+02  3.04404378e-01  3.34032860e+01
 -1.02620494e+00  1.60161648e+01 -1.33983307e+01  1.67282352e+01
 -1.12488499e+01  9.64756870e+00 -5.64282417e+00  3.81883073e+00
 -1.36785150e+00  4.92969847e+00 -1.02416611e+00  6.32009649e+00
 -5.06917429e+00  8.20220661e+00 -3.16899824e+00  4.08162451e+00
 -3.29735589e+00  1.64533687e+00 -9.88113821e-01 -9.39977646e-01
  5.95601559e-01  1.49014640e+00 -1.17532527e+00  2.25162745e+00
  5.39678574e-01 -1.43855941e+00  2.11570477e+00 -1.66060400e+00
  1.43784535e+00  1.30456448e-01 -1.27933338e-01 -5.59780598e-01
 -6.48271963e-02  2.41586745e-01 -9.15130377e-01 -7.52647758e-01]",Italian
"[-3.33694550e+02  1.06277534e+02  2.60053749e+01  2.99218845e+01
  1.19409475e+01  2.58195662e+00  1.22101450e+00  4.73607779e+00
 -6.89832640e+00 -8.51210594e-01 -2.04775071e+00 -4.65620852e+00
 -9.69367599e+00 -3.35022998e+00 -6.37285852e+00 -3.57228422e+00
 -5.89417362e+00 -2.72368264e+00 -2.36098146e+00 -3.07766891e+00
 -3.81229472e+00 -2.77676916e+00 -2.76276350e+00  1.09563075e-01
 -1.36360574e+00 -2.87644792e+00 -2.16642767e-01  2.80630851e+00
  5.38220294e-02  2.80519152e+00  2.88586879e+00  2.58861804e+00
  5.92541599e+00  5.77219486e+00  3.16517639e+00  4.40916157e+00
  6.14643192e+00  2.25445151e+00  5.84677637e-01  2.37872982e+00]",Japanese
"[-301.9254      125.45114      -4.526393     29.27075       5.933864
    2.9676747   -28.867968    -14.273082    -11.015332     -7.1033587
   -9.8972225    -2.9506092    -0.6750089    -8.923905      0.35249713
  -11.881085     -4.618699     -6.6031632    -7.8660808    -2.1387877
   -5.3795133    -6.564609     -4.0066924    -1.8210105    -4.697111
   -1.7009581    -1.8873937    -2.9483788    -1.0385157    -0.60480154
   -2.0096512    -1.431474     -1.1075752    -1.0707561    -2.9799004
   -0.7876956    -1.1590412    -1.5200217     1.841682      2.5065668 ]",Japanese
"[-319.7835     105.39673    -18.394156    25.264116    -2.683363
   -5.162085    -3.0587077   -4.017407   -19.24966    -11.672616
   -9.657657    -4.90367     -8.748591    -7.2162895    2.8483346
  -11.154836    -2.8051581   -4.334591    -6.0605164   -8.01741
   -9.689096    -8.283908    -7.5238585   -3.3695412   -7.9533567
   -7.3959804   -3.7658894   -3.4260347   -7.417625    -1.5161277
   -2.297349    -2.6611707    2.5699582    0.7508842    4.496287
    4.3439555    5.0962896    3.8686767    1.0628546    1.0982865]",Japanese
"[-2.6694180e+02  9.5284401e+01  2.3889977e+01  3.7836433e+01
  1.2354210e+01  1.3163124e+01  6.5912738e+00  4.1610107e+00
 -5.3353791e+00  6.7018571e+00 -1.1075081e+01  1.0496717e+01
 -1.5253121e+01  2.6677971e+00 -7.7320652e+00  4.8999200e+00
 -9.3194733e+00  9.3477076e-01 -3.8318300e-01 -8.3968014e-01
 -3.9346743e+00  1.6234763e+00 -5.6090050e+00  1.0491341e+00
 -8.6842594e+00  1.7546251e+00 -5.3386917e+00  1.0147106e-01
 -3.7503982e+00 -1.7290574e+00  7.0457757e-01 -5.7353177e+00
 -1.1113014e+00 -3.9816594e+00 -4.5770459e+00 -2.1507859e+00
 -2.9788845e+00 -9.9490777e-02 -2.1508987e+00  2.1998251e-03]",Japanese
"[-2.9778415e+02  6.6135704e+01 -4.7493300e+00  2.1851685e+01
 -2.2773956e+01  1.0925968e+00 -1.1707368e+01 -8.8192692e+00
 -5.0644112e+00 -3.8392529e+00 -1.8872820e+01  9.7775764e+00
 -2.1446430e+01  4.6689405e+00 -1.0959988e+01 -1.8411306e+00
 -1.1294620e+01  8.2422423e-01 -7.1019340e+00  3.2899470e+00
 -7.5873408e+00  2.8332551e+00 -8.9791307e+00  1.6271602e+00
 -8.5195627e+00 -3.2728467e+00 -2.6275446e+00 -2.5908500e-01
 -4.7196846e+00 -9.5497847e-01 -1.7685270e+00 -2.0653327e+00
 -3.2932551e+00 -9.9392444e-01 -1.6707633e-01 -7.8395092e-01
 -2.8619235e+00 -1.5252839e+00 -3.7593400e+00 -2.2175937e+00]",Japanese
"[-3.6437283e+02  1.0718407e+02 -1.7486229e+01  1.8290384e+01
 -1.0496006e+01 -1.8931307e+01 -4.3319535e+00 -2.9445438e+01
 -1.6718775e+01 -6.9121156e+00 -1.2597917e+01 -8.0206394e+00
 -1.2655679e+01 -4.4106860e+00 -4.6139660e+00 -1.3604959e+01
 -5.2048264e+00 -7.0293660e+00 -5.2332826e+00  1.8251429e+00
 -6.4779320e+00 -6.8789768e+00 -4.2315903e+00 -4.8452778e+00
 -8.9415556e-01 -3.4490638e+00 -2.7181098e+00  2.4319539e+00
  2.7686605e-01  1.6985064e+00  5.6416736e+00  4.7135124e+00
  5.0226665e+00  5.8294969e+00  4.0852108e+00  2.3125286e+00
  9.3982607e-01  1.3178340e-01  1.4974419e+00  2.2838721e+00]",Japanese
"[-3.4035434e+02  1.0543331e+02  1.1666388e+01  3.3314632e+01
  9.6514196e+00  4.7191387e-01  4.5692763e+00  4.7993178e+00
 -9.9838388e-01  2.5989459e+00 -4.1777992e+00  1.3508741e+00
 -1.1706921e+00  2.6774137e+00  1.8760953e+00  5.3981156e+00
 -4.6449456e+00  3.1295221e+00  2.1074314e-01  1.4514396e+00
 -1.6556778e+00 -1.5854819e-01 -1.6368252e+00 -2.0651076e+00
 -4.2974475e-01 -3.4429562e-01 -1.8790501e+00 -1.2069578e+00
 -2.3834634e+00 -2.7094986e+00 -2.5857317e-01 -1.7593067e-02
 -1.1281004e-01 -9.0807176e-01 -2.2529151e-01 -7.0179588e-01
 -4.8223939e-02 -2.9399782e-01 -1.3174130e+00 -5.4922348e-01]",Japanese
"[-2.3949933e+02  7.6702034e+01 -4.8130550e+01  8.9154530e+00
 -1.7368843e+01 -1.2706108e+01 -1.4088371e+01 -6.6993160e+00
 -1.9640591e+01  3.5453897e+00 -1.8302525e+01 -6.5557055e+00
 -1.1692786e+01 -2.9488568e+00 -7.7615681e+00 -6.9603601e+00
 -9.0384293e+00 -1.1311511e+01 -1.3087518e+01 -1.6811347e+00
 -1.2913720e+01  2.8393820e-01 -9.6696291e+00 -4.1554923e+00
 -7.1623840e+00 -8.0378896e-01 -7.1569676e+00  2.8471973e+00
  2.0590467e+00  4.3097620e+00  4.1508617e+00  4.4473004e+00
  3.2937503e+00  3.4065418e+00  2.7675881e+00 -6.4864919e-02
  6.0841799e-01  6.7952406e-01 -2.6214308e-01  1.7159088e+00]",Japanese
"[-2.1721983e+02  8.3685951e+01 -8.6480122e+00  2.8415550e+01
 -1.7499149e+01 -1.6408064e+00 -9.5085115e+00 -3.9602244e+00
 -2.6350994e+00 -4.8763146e+00 -7.5465026e+00  4.6470585e-01
 -1.1123504e+01  4.0482068e+00 -5.5624652e+00 -1.7565715e-01
 -4.4609866e+00  7.0953423e-01 -4.0606823e+00  1.7294490e+00
 -4.4102521e+00  1.7094021e-01 -4.1416745e+00  1.1174544e+00
 -2.3586113e+00  9.6016866e-01 -1.4883225e+00  4.1906554e-01
  9.9220467e-01  2.4929066e+00  9.5272309e-01  1.5064157e+00
  1.3010365e+00  1.2764744e+00  7.2699559e-01  1.4854524e+00
  1.3160677e+00  1.9432710e+00  2.0747311e+00  2.1258862e+00]",Japanese
"[-2.38761902e+02  7.12451477e+01  1.47445536e+01  2.02375507e+01
 -5.36253786e+00  1.83291588e+01 -2.56771412e+01  1.09502447e+00
 -3.21102791e+01 -4.96930265e+00 -1.16639109e+01  3.07339692e+00
 -1.02483015e+01 -4.39038897e+00 -5.96411467e+00 -8.75994191e-02
 -8.74493694e+00 -3.85772109e+00 -4.48742580e+00  3.22629261e+00
 -3.24881244e+00 -3.59940410e+00 -1.31934747e-01 -4.13817883e-01
 -8.12794781e+00  4.37952232e+00 -3.25147700e+00 -6.24583101e+00
  3.47444147e-01  1.32010043e-01 -6.54858017e+00 -3.21327686e+00
 -1.54450560e+00  1.83977830e+00  1.10640907e+00  1.55645502e+00
  2.60995674e+00  3.60106444e+00  5.10720110e+00  6.09161854e+00]",Japanese
"[-3.0886063e+02  1.1496470e+02  1.6364923e+01  4.5069969e+01
 -1.2185110e+01 -6.3999753e+00 -2.9614303e+00  2.5748680e+00
 -2.3488695e+01 -5.5420532e+00 -3.1306872e+00 -8.3266554e+00
  3.2506726e+00 -8.6896772e+00  1.1302386e-01 -6.2869511e+00
 -3.0952630e+00 -7.4784245e+00 -6.4265666e+00 -9.2196572e-01
 -6.1098170e+00 -3.9616320e+00 -3.1775587e+00  1.9316718e-02
 -4.8573833e+00 -1.0020009e+00 -2.5914099e+00 -4.2964678e+00
 -1.3139503e+00 -2.8887773e+00  5.8109921e-01 -3.4340265e-01
  2.0860392e-01  2.6210737e-01  6.7406642e-01  1.4465265e+00
 -2.9901451e-01 -8.9592123e-01  1.2024895e+00  2.6207418e+00]",Japanese
"[-3.1487128e+02  1.0490138e+02  2.1521801e+01  2.7218969e+01
  4.1603479e+00 -3.2584414e+00 -3.5285115e+00 -4.0616632e+00
 -5.9320292e+00 -3.6388838e+00 -5.7811403e+00 -3.0550349e+00
 -7.6399555e+00 -2.1197436e+00 -1.0151554e+01 -4.5715270e+00
 -4.9141679e+00 -4.6269383e+00 -4.0785027e+00 -4.1371245e+00
 -5.8955646e+00 -3.0074260e+00 -2.1078906e+00 -2.1334734e+00
  8.5526639e-01  3.8022220e+00  4.1888103e+00  8.5906572e+00
  1.1200785e+01  8.3487110e+00  8.5124483e+00  4.3807015e+00
  6.3619095e-01 -6.0636801e-01 -7.0939702e-01 -7.9838800e-01
 -2.6185948e-01 -1.4379345e+00 -2.3141167e+00 -1.9865285e+00]",Japanese
"[-2.2040862e+02  1.0287816e+02 -2.7322840e+01  3.3776073e+01
 -1.2400725e+01 -9.8243332e+00 -3.8371005e+00 -1.2293765e+01
 -2.0400478e+01 -8.2010239e-01 -2.1109388e+01 -2.6356900e+00
 -1.1040905e+01 -4.1489363e+00 -4.6536336e+00 -1.9557946e+00
 -6.6674466e+00  6.4251649e-01 -6.4366522e+00 -4.2089194e-01
 -3.8350134e+00 -2.1260793e+00 -4.5408788e+00 -7.3268080e+00
 -5.2085500e+00 -4.6535945e+00 -5.6619048e+00 -2.5276783e+00
 -2.5517917e+00 -3.0525947e+00 -2.4559438e+00 -2.2160439e+00
 -1.1163996e+00 -3.3063879e+00 -2.3352787e+00 -1.3028498e+00
  1.3654330e-01  2.4301480e-03 -2.4502344e-01 -2.0156710e+00]",Japanese
"[-403.4633       92.57322      28.73133      35.185257      3.5407844
  -12.235372    -11.815023    -14.683843    -16.997974     -4.4676843
   -9.563748     -8.282795     -9.06455      -4.4206567     0.49214247
   -7.8702064    -1.3690675     1.287065     -6.393639     -0.8730103
   -1.4748174    -5.8632727    -1.0921572    -3.2515614    -6.6827006
   -1.08691      -2.6518755    -1.7892205    -1.4770734    -0.9331928
    0.8713986    -0.55487716    2.9146106     1.9782656     2.8255808
    4.1096826     3.5163095     2.588326      1.194137      0.6513147 ]",Japanese
"[-3.99012543e+02  1.19496796e+02 -2.90138888e+00  1.10620050e+01
 -5.73664427e+00 -1.24062786e+01 -1.26063550e+00  4.34805012e+00
 -7.13547277e+00  2.28880858e+00 -4.18453884e+00  2.17869902e+00
 -3.19781804e+00  2.54639173e+00 -3.29254818e+00 -5.93772078e+00
 -2.65273643e+00 -2.80709720e+00 -3.72756219e+00  1.86929739e+00
 -1.04906023e+00 -2.49471354e+00  1.61846840e+00 -9.74990368e-01
 -2.70652592e-01 -4.95362192e-01  2.63081372e-01 -8.24292302e-01
  1.32583284e+00  8.92859876e-01  2.27991462e+00  3.43873549e+00
  4.42087460e+00  3.69376850e+00  3.79902697e+00  1.65894413e+00
  5.26703954e-01  1.08592486e+00  1.03009880e+00  9.02424812e-01]",Japanese
"[-296.83328     67.39228     11.3410635   18.660046   -16.63267
    2.0616794  -41.264584    -5.291585   -16.41256    -10.747406
  -19.905024     2.2732687  -13.3918705    0.8497378  -11.196843
   -3.6455338   -9.014416    -7.0376396   -1.6869229    3.2498848
  -11.614634    -6.0703635   -2.259245    -6.119099    -2.3806734
   -4.917944    -5.840016    -1.5780807   -2.270723    -6.274776
   -5.662056    -3.2802868   -4.3748603   -3.7091515   -2.2567089
   -4.119289    -3.1144345   -5.613459    -1.47478     -3.9846678]",Japanese
"[-305.65356     108.54788       3.605038     14.675793     -3.1903381
   19.193642     12.944383      6.3641806    -7.2116637    -8.553329
   -7.5897036     7.50312      -8.331843      2.6061394     3.0664062
    2.6506047    -2.271474     -0.61522764   -1.7681873    -4.1138625
   -7.463217      1.9204842    -5.7008653     0.8102852    -0.55696374
    0.45159724    1.4612256    -1.8781556    -1.2411776     1.0809326
   -4.8563004     5.308898     -2.278487      1.2780677     4.294454
   -2.0971332     3.8838599     0.9814534     1.8294297     5.449948  ]",Japanese
"[-360.43417     104.6346        0.66448206   13.713318    -12.036484
    2.2520955   -14.412223      1.3260334   -16.357626     -4.485568
  -12.439383    -13.505697     -2.290127     -8.0422535     6.6538706
   -6.4122295    -1.8627806    -7.7453527    -3.3790665    -1.9885421
   -3.2027483    -3.758795     -5.698426      1.6647556    -6.985545
   -1.7280023    -4.713989     -2.2152243    -0.83488023   -1.6710105
   -1.8008305    -3.864796     -1.381201     -3.006353      2.9387112
    3.1013167     4.405866      1.1145511     1.9613553     3.7228785 ]",Japanese
"[-3.60197815e+02  1.13874596e+02 -3.03736820e+01  9.06400662e-03
 -9.22631359e+00 -5.43847036e+00 -6.26504278e+00  1.30247486e+00
 -4.18801117e+00 -9.15197372e+00 -1.62469494e+00 -7.42237902e+00
 -1.19362497e+01  1.93539941e+00 -2.97642732e+00 -4.67081636e-01
 -6.39074802e+00  3.03639007e+00 -3.09065938e+00 -3.11281443e+00
  1.26698077e+00 -1.99559951e+00 -1.00302339e+00 -2.84345317e+00
 -1.61263907e+00  2.12689686e+00  5.51572514e+00  2.35277271e+00
  3.36425424e+00  3.95033550e+00  6.86950827e+00  5.73928165e+00
  5.56232786e+00  7.79457045e+00  6.13679218e+00  2.53662825e+00
  6.27989817e+00  7.60908425e-01  2.23557606e-01  1.83359575e+00]",Japanese
"[-3.22138031e+02  1.22024956e+02  3.20331955e+01  3.11434956e+01
 -4.12672967e-01  1.90780330e+00 -2.06264687e+00 -1.62531531e+00
 -4.55343246e+00 -4.26221180e+00 -2.03179812e+00 -6.52618504e+00
 -4.30277061e+00 -8.78841162e-01 -5.05352402e+00 -4.11514091e+00
 -5.83663845e+00 -6.07551908e+00 -6.71927881e+00 -5.34117699e+00
 -5.67818737e+00 -5.28367949e+00 -3.08376050e+00 -3.65044928e+00
 -2.15081120e+00 -8.18127751e-01  2.80804396e-01  4.93392915e-01
  2.05088377e+00  4.55105305e+00  7.28291702e+00  7.98046064e+00
  7.21065140e+00  5.46462536e+00  4.05840445e+00  1.15262341e+00
 -1.84006602e-01 -3.71010184e-01 -3.58883500e-01 -7.29629457e-01]",Japanese
"[-3.2288052e+02  1.0772399e+02  1.5657525e+01  2.8546444e+01
  1.6564913e+01  1.6201293e+00 -7.8730073e+00 -1.0311177e+00
 -1.2248991e+01 -9.3617191e+00 -1.1234557e+01  8.9288747e-01
 -1.0006005e+01  1.0332885e+00 -1.5636793e+00 -7.8260393e+00
 -5.0563288e+00 -5.2909613e+00 -7.8972659e+00 -7.8478165e+00
 -6.0316563e+00 -4.1589117e+00 -2.9929779e+00 -9.7276860e-01
 -2.1191380e+00 -8.8431787e-01 -2.8439827e+00 -1.1759634e-01
 -1.5146363e-01 -1.2221409e+00  2.1783450e+00  2.3535953e+00
  4.6318130e+00  3.5562112e+00  4.4837193e+00  5.0840149e+00
  4.5912662e+00  4.1911988e+00  1.7423282e+00  2.1284909e+00]",Japanese
"[-3.41741302e+02  1.15736275e+02  1.07382183e+01  4.34391556e+01
  1.19909115e+01  2.12338710e+00  4.63517761e+00  6.75473154e-01
 -9.92474079e+00  3.15778089e+00 -9.81899357e+00  2.93410897e+00
 -7.06519890e+00 -8.19979548e-01 -7.15853810e-01  1.16363490e+00
 -5.76283598e+00 -2.95724422e-01 -3.66374302e+00 -2.71997976e+00
 -3.09433794e+00 -8.07882905e-01 -4.78058577e+00 -4.70043570e-01
 -3.54684973e+00 -5.45911849e-01 -1.58765638e+00 -6.14304543e-01
 -1.75636315e+00 -1.37288702e+00 -7.78706074e-01 -2.20105147e+00
 -8.64254534e-01 -1.58177614e+00 -1.36676693e+00 -2.42702055e+00
 -2.43530893e+00 -1.50872374e+00 -1.48491812e+00 -2.26932669e+00]",Japanese
"[-262.9696       91.63474      -8.957172     22.728342    -13.58109
   -1.0339718   -15.275126     -7.6806626    -6.055322      5.4607134
   -1.5662985     0.27025056   -5.522237      6.391903     -5.218194
    4.3748984    -5.723965      5.662122     -5.1962357     3.076941
   -6.699489      2.4745445    -3.1995463     3.9969583    -4.189858
    4.8050103    -2.2351837     1.7617433     2.5562844     5.338501
    3.4208255     9.043842      6.8932843     7.6498857     1.6766301
    2.8440304     0.93447363    1.2048062    -1.3121374    -0.57860136]",Japanese
"[-3.0131216e+02  8.9201599e+01  5.6028070e+00  2.2205362e+01
  1.8155130e+00 -6.8646379e+00 -2.7842596e+00  7.3134818e+00
 -1.7127329e+01  3.5025907e+00 -5.1284366e+00  6.1519942e+00
 -8.5452337e+00  8.1910381e+00 -2.8424401e+00  1.1466705e+00
 -9.1280890e+00 -4.4712892e+00 -4.1914811e+00  3.2472782e-02
 -2.0250270e+00 -3.4459519e+00  4.8790488e+00  7.1522373e-01
  4.1976047e+00  3.5049078e+00  3.7215614e+00  6.1060729e+00
  6.5034213e+00  8.9715290e+00  1.7504011e+00  6.6566725e+00
  3.0680315e+00  3.8927102e+00  3.0954266e+00  3.1243100e+00
  1.3143775e-01 -2.5678465e-01  3.4895754e-01 -2.7441819e+00]",Japanese
"[-2.3499649e+02  7.3349640e+01  1.5996216e+01  3.9184010e+01
  5.5882607e-02  9.2729120e+00 -7.3549991e+00  9.3385983e+00
 -9.6485412e-01  2.6408436e+00 -7.9102010e-02  1.1855599e+01
 -5.5811067e+00 -1.5368016e+00 -4.2780528e+00  5.6956830e+00
 -2.0675027e+00  9.3664389e+00 -1.0373373e+01 -1.9674611e+00
  2.7019725e+00  7.1150274e+00 -7.1047789e-01  3.6077473e+00
 -1.0368602e+00 -6.4812241e+00  5.7835764e-01  1.4107242e+00
  1.8475838e+00  4.0948777e+00 -1.2006388e+00 -1.5522364e+00
 -3.1932302e+00 -1.1674490e+00  3.7737112e+00  6.2882805e-01
  2.4231610e+00  1.4121501e+00 -2.5698841e+00 -3.4849864e-01]",Japanese
